Entrez_ID	Gene	ESC_RPKM	EB_RPKM
258980	Olfr1258	0.018000	0
258982	Olfr1272	0	0
258983	Olfr1260	0	0
258984	Olfr1257	0	0
258985	Olfr1256	0	0.023714
258987	Olfr1270	0	0
258988	Olfr38	0	0
258989	Olfr457	0.026000	0
258990	Olfr447	0	0
258991	Olfr1496	0	0
258992	Olfr1494	0.008000	0.219143
258993	Olfr206	0	0
258994	Olfr204	0	0
258996	Olfr201	0.121714	0.849429
258997	Olfr202	0.026571	0
258999	Olfr178	0	0
259000	Olfr195	0	0.042000
259001	Olfr181	0.045429	0.124000
259002	Olfr173	0.007714	0
259003	Olfr172	0	0
259004	Olfr174	0	0
259005	Olfr139	0	0.008857
259006	Olfr399	0	0
259007	Olfr395	0	0
259008	Olfr392	0	0
259009	Olfr394	0.028286	0
259010	Olfr393	0	0
259011	Olfr389	0	0
259012	Olfr1052	0.016000	0.059429
259013	Olfr1044	0	0
259014	Olfr1047	0	0
259015	Olfr1038	0.049714	0.018286
259016	Olfr1048	0	0
259017	Olfr1019	0	0
259018	Olfr1049	0	0.043714
259019	Olfr1045	0	0
259020	Olfr1056	0	0
259021	Olfr1054	0	0
259022	Olfr1515	0	0
259023	Olfr1055	0	0
259024	Olfr381	0	0.014571
259025	Olfr385	0	0.007143
259026	Olfr378	0	0.057143
259027	Olfr380	0	0
259028	Olfr532	0.228571	0.183429
259030	Olfr1125	0	0
259031	Olfr1120	0.008000	0
259032	Olfr1134	0	0
259033	Olfr1122	0	0.006857
259034	Olfr705	0	0
259035	Olfr714	0	0
259036	Olfr713	0.227714	0.114286
259037	Olfr711	0	0.007143
259038	Olfr283	0	0
259039	Olfr1413	0.030857	0
259040	Olfr1416	0	0
259041	Olfr1414	0.008000	0.007143
259042	Olfr1351	0.047143	0
259044	Olfr1353	0	0
259045	Olfr669	0	0
259046	Olfr679	0	0
259047	Olfr683	0.017714	0
259048	Olfr600	0	0
259049	Olfr618	0.008000	0
259050	Olfr652	0.015714	0.016000
259051	Olfr658	0	0
259052	Olfr659	0.007714	0.083714
259053	Olfr362	0	0
259054	Olfr589	0.008000	0
259055	Olfr582	0	0
259056	Olfr584	0	0
259057	Olfr649	0	0
259058	Olfr646	0	0
259061	Olfr668	0.033429	0.007143
259062	Olfr667	0.017143	0
259063	Olfr691	0	0
259064	Olfr124	0	0.008857
259066	Olfr520	0	0
259067	Olfr449	0.022000	0
259068	Olfr1390	0	0.016286
259069	Olfr1389	0.008000	0
259070	Olfr829	0.171429	0
259071	Olfr166	0.008000	0
259072	Olfr686	0	0.046000
259073	Olfr604	0	0
259074	Olfr1352	0	0
259075	Olfr641	0.008000	0
259078	Olfr656	0.083714	0
259080	Olfr619	0	0
259081	Olfr643	0	0
259082	Olfr1062	0	0
259083	Olfr547	0	0
259084	Olfr615	0	0
259085	Olfr610	0.008000	0
259086	Olfr609	0	0
259087	Olfr622	0	0
259088	Olfr639	0	0.008857
259089	Olfr571	0.009714	0
259091	Olfr585	0	0
259092	Olfr569	0	0
259093	Olfr572	0	0
259095	Olfr568	0.405429	0.007143
259096	Olfr561	0	0
259097	Olfr558	0.039143	0.002286
259098	Olfr606	0	0
259099	Olfr676	0	0
259100	Olfr666	0	0
259102	Olfr630	0	0
259103	Olfr616	0	0
259104	Olfr614	0	0.001429
259105	Olfr549	0	0
259106	Olfr552	0	0
259107	Olfr555	0.018000	0
259108	Olfr550	0	0.026571
259109	Olfr978	0	0
259110	Olfr980	0	0
259111	Olfr974	0	0
259112	Olfr979	0.008000	0
259113	Olfr577	0	0
259114	Olfr570	0.038000	0.007143
259115	Olfr586	0	0
259116	Olfr559	0	0
259117	Olfr560	0.372286	0.046571
259118	Olfr575	0	0
259119	Olfr578	0	0
259122	Olfr635	0	0
259123	Olfr632	0	0
259124	Olfr638	0	0
259125	Olfr644	0	0
259126	Olfr623	0	0
259143	Olfr503	0	0
259144	Olfr456	0	0
259145	Olfr1251	0.062857	0.063429
259147	Olfr723	0	0
259148	Olfr329	0	0
259151	Olfr1037	0	0
259161	Olfr688	0	0
259165	Olfr814	0	0
259172	Mfrp	0.090857	0.057143
259277	Klk8	56.459714	56.205429
259279	Tubgcp3	12.649714	27.477429
259300	Ehd2	1.995429	2.967714
259301	Leap2	0	0
259302	Srgap3	0.950000	0.217714
260297	Prrt1	0	0
260298	Fev	0.065714	0.152000
260299	Cadm4	1.842286	0.116857
260301	Otos	0	0.021714
260302	Gga3	13.084571	18.250857
260305	Nphp4	0.608857	0.699429
260315	Nav3	0.004000	0.011714
260408	BC107230	0	0
260409	Cdc42ep3	5.463143	1.153714
260423	Hist1h3f	9.608000	3.131714
263406	Plekhg3	4.978571	11.061429
263764	Creg2	0.035714	0.012571
263803	Pkn3	7.279429	6.515714
263876	Spata2	2.078000	4.671714
264064	Cdk8	63.886286	53.542286
264134	Ttc26	1.542571	1.594286
264895	BC018371	0.630286	0.788857
266614	Ly6g5b	0	0.027143
266620	Defb36	0	0.016000
266632	Irak4	0.100286	0.027143
266645	Acmsd	0.024571	0.031429
266690	Cyb5r4	57.644571	54.217714
266692	Cpne1	10.462286	9.142000
266744	Gluld1	0.074286	0.010571
266781	Snx17	54.498286	85.322571
266815	Mill1	0.084571	0.020286
267019	Rps15a	0.515429	2.515143
268281	Shprh	6.468857	6.460286
268288	Samd3	0.026571	10.727429
268294	Zbtb24	5.452857	9.707714
268297	Scml4	0.010857	0.001429
268301	Ankrd57	0.837429	2.119429
268345	Kcnc2	0.002571	0.043714
268354	AI851790	0	0.016857
268373	Ppia	46.936571	33.781429
268379	Abca13	0.014286	0.010286
268390	1110064P04Rik	51.295714	62.939143
268395	Mpg	17.996571	19.084286
268396	Sh3pxd2b	4.295714	12.601143
268417	Zkscan17	34.390571	55.907143
268420	Alkbh5	21.845429	23.905429
268445	Ankrd13b	4.390000	11.205714
268448	Phf12	32.080571	41.394286
268449	Rpl23a	23.105714	72.223143
268451	Rab11fip4	7.821143	9.533143
268465	Eme1	75.767143	104.979429
268469	Zfp652	28.059143	23.101429
268470	Ube2z	185.379429	198.352286
268480	Rapgefl1	0.203429	0.095714
268481	Krt222	0.042571	0.554857
268482	A830036E02Rik	0.096286	0.022000
268490	Lsm12	139.419714	179.163429
268491	Gm1564	39.388286	0.521714
268498	E030025P04Rik	0.022571	0
268510	Mgat5b	1.899714	1.942857
268512	Slc26a11	0.992571	3.094000
268515	Bahcc1	3.285143	2.857143
268527	Greb1	0.618000	11.727429
268534	Sntg2	0.006000	0
268564	Zbtb1	32.870000	43.725714
268566	Gphn	0.828286	3.478286
268567	6330442E10Rik	0.106286	0.163143
268591	Serpina5	0.031429	0.238286
268656	Sptlc1	18.315143	37.292857
268663	BC040758	0.656286	0.217714
268670	Zfp759	1.466571	1.668286
268686	S100z	0	0
268697	Ccnb1	42.304000	67.442000
268706	9130023D20Rik	1.603429	1.289714
268709	BC055107	0.402286	1.136286
268721	2310021P13Rik	13.413429	36.584857
268739	E130112L23Rik	7.146571	21.567143
268741	5730589K01Rik	12.212000	16.807143
268747	BC036313	0.435429	2.294286
268749	Rnf31	4.566286	3.305429
268752	Wdfy2	8.376857	11.994286
268756	Gulo	1.372286	1.710000
268759	9930012K11Rik	5.890857	3.517143
268780	Egflam	0.172000	3.916571
268782	Agxt2	0.022571	0.024000
268783	Mtmr12	1.445143	0.320571
268807	8230402K04Rik	0	0.003143
268816	Gm628	0.036857	0
268822	Adck5	9.722286	13.560571
268857	Nlrc3	0.022000	0.008000
268859	A2bp1	0.008286	0.021429
268860	Abat	0.395143	0.861429
268878	Atp13a5	0.010000	0.013714
268880	AI480653	8.592571	23.369429
268882	Fbxo45	2.422000	3.466000
268885	Stfa2l1	0	0
268890	Lsamp	0.018286	0.174571
268902	Robo2	0.222000	0.036857
268903	Nrip1	2.563143	1.280857
268905	Krtap13-1	0.037714	0
268930	Pkmyt1	8.207714	8.558286
268932	Caskin1	2.524857	1.346857
268933	Wdr24	21.526286	31.516857
268934	Grm4	0.025429	0.007429
268935	Scube3	1.426571	2.740286
268936	Brpf3	9.079143	5.293143
268949	Dpcr1	0.231714	0.020857
268958	Capn11	0.002857	0.002571
268970	Arhgap28	2.719429	3.360571
268973	Nlrc4	0.051429	0.028571
268977	Ltbp1	2.795429	2.279714
268980	Strn	14.122857	17.162571
268996	Ss18	67.358286	78.342857
269003	Sap130	12.414286	31.454286
269016	Sh3rf2	2.187429	0.072571
269019	Stk32a	0.142571	0.507143
269023	Zfp608	0.543429	7.295429
269033	4930503L19Rik	18.336857	18.906000
269037	Gm672	0.261143	0.403143
269053	Gpr152	0	0
269060	Dagla	0.022857	0.002286
269061	5730453I16Rik	55.685714	60.808000
269063	Ms4a5	0.008000	0
269109	Dpp10	0.004857	0.010571
269113	Nup54	85.118571	84.529714
269116	Nfasc	1.183143	1.382571
269120	Optc	0.130857	1.697714
269132	Glt25d2	0.021714	0.003714
269152	Kif26b	0.051714	0.928857
269180	Inpp4a	0.928000	1.075429
269181	Mgat4a	1.040286	0.056286
269198	Nbeal1	4.165143	4.949714
269209	Stk36	0.076571	0.622000
269224	Pask	13.440000	19.634857
269233	9630050M13Rik	6.048857	13.811429
269252	Gtf3c4	16.036857	19.632286
269254	Setx	24.686000	8.006000
269261	Rpl12	11902.400290	18077.439140
269275	Acvr1c	0.008286	0.001714
269295	Rtn4rl2	0	0.092286
269328	Muc15	0.004857	0.005429
269336	Ccdc32	9.158286	15.789714
269338	Vps39	6.338857	4.876000
269344	Ell3	12.284857	10.668571
269346	Slc28a2	0.242000	0.570857
269356	Slc4a11	4.551143	0.671429
269378	Ahcy	1.198857	1.734286
269389	LOC269389	0.120000	0.335429
269397	Ss18l1	0.906857	0.726000
269400	Rtel1	30.861143	25.792000
269423	3110057O12Rik	0.707714	1.303714
269424	Phf17	70.847143	4.185429
269437	Plch1	1.820571	6.791143
269470	Wdr3	34.022571	59.645714
269473	Lrig2	3.219143	6.074857
269513	E130310K16Rik	0.008571	0
269514	Fbxl4	6.915714	7.392286
269523	Vcp	5.750000	20.365143
269536	Tex10	144.920571	109.722000
269582	Clspn	3.011714	2.015143
269585	Zscan20	1.906857	1.494286
269587	Epb4.1	23.183714	53.347143
269589	Sytl1	0.291429	0.462571
269593	Luzp1	46.728857	52.161429
269604	Gpr157	0.058000	0.299714
269608	Plekhg5	9.520000	2.124857
269610	Chd5	0.278286	0.153143
269614	Pank4	14.636286	19.878857
269615	Plch2	0.088571	0.050571
269623	C030048B08Rik	16.165714	15.772571
269629	Lhfpl3	0.018857	0.002571
269633	2810046M22Rik	0.519429	3.960286
269637	Cnpy1	15.938286	0.232000
269639	Zfp512	33.940286	70.283143
269642	Nat8l	0.178286	0.064000
269643	Ppp2r2c	2.329429	0.383143
269682	Golga3	8.688286	8.514857
269693	Ccdc60	0.457714	0.502000
269695	Tmem118	0.914571	1.018571
269702	Mphosph9	1.844571	3.434857
269704	Zfp664	31.406000	62.146000
269713	Clip2	1.037429	0.968571
269717	Tmem142b	0.010857	0.014571
269774	Aak1	3.332286	5.488857
269784	Cntn4	0	0.054000
269788	Lhfpl4	0.253429	0.140857
269799	Clec4a1	0.032857	0.022857
269800	Zfp384	4.367714	12.118571
269823	Pon3	1.159143	0.972857
269831	Tspan12	0.198000	13.642286
269854	Nat14	1.018000	2.068857
269855	A430110N23Rik	0.053143	0.136000
269862	Olfr1349	0.053143	0
269870	Zfp446	1.701143	2.340286
269881	Map3k10	4.334000	6.853429
269902	D430014M15	0.028286	0.008857
269941	Chsy1	7.774571	8.038000
269951	Idh2	14.193429	20.016571
269952	D330012F22Rik	1.045714	1.628857
269954	1700111A04Rik	0.156857	0.127429
269955	Rccd1	1.746286	1.610000
269966	Nup98	41.072000	42.182857
269994	Gsg1l	0.028286	0.015429
269997	6430604K15Rik	1.672857	2.291714
269999	Tmem142c	6.410571	11.148571
270004	Foxi2	0	0.002571
270028	Tmem28	0.038857	0.082857
270035	D030041N04Rik	0.056286	0.108857
270049	4930431L04Rik	0	0
270058	Mtap1s	10.178286	19.740571
270066	Slc35e1	22.298571	30.046857
270076	Gcdh	60.947714	38.693143
270084	Aytl1	0.108286	0.225714
270086	Ogfod1	11.043143	8.970857
270091	Lrrc36	0.015429	0.013143
270096	Mon1b	4.337143	3.020571
270097	AI427515	1.520286	2.367143
270106	Rpl13	463.752286	675.213714
270109	E330039K12Rik	0.248000	0.517429
270120	Fat3	0.041143	0.083714
270150	BC038167	0	0
270151	Nlrx1	0.081143	0.006000
270152	Amica1	0.021143	0.030286
270156	AU019823	22.934000	45.239429
270160	Rab39	0.250857	0.140000
270162	Elmod1	0.029714	0.010286
270166	Clpx	1.813714	4.102571
270190	Ephb1	0.018286	0.354000
270192	Rab6b	0.432000	0.182857
270198	Pfkfb4	0.172571	0.860286
270201	Klhl18	2.041143	4.647429
270328	9930109F21Rik	0	0
270599	Gm648	0.032571	0.006571
270624	9630042H07Rik	0.398286	0.565143
270627	Taf1	11.757429	6.989143
270669	Mbtps2	8.838571	9.907429
270685	Mthfd1l	31.978571	68.660000
270711	4732454E20Rik	0.060286	0.012857
270757	Bpil2	0.040000	0.225714
270802	BC048403	3.843143	4.063714
270893	Tmem132e	0.103714	0.104857
270906	Prr11	45.048857	63.293143
271005	Klhdc1	0.270286	0.384000
271036	4932415G16Rik	0.051143	0.001714
271047	Serpina3b	0.030857	0.032571
271127	Adamts16	0.007429	0.021143
271144	9330128J19Rik	0.016000	0.079429
271209	Rp1l1	0.023714	0.054571
271221	5031414D18Rik	0.018571	0
271305	Phf21b	1.174000	3.162857
271375	Cd200r2	0.034286	0.012571
271424	Ihpk3	0	0.009429
271457	Rab5a	46.770857	84.314571
271508	4933408B17Rik	0.097143	0.065143
271564	Vps13a	6.620857	1.196286
271639	Sacy	0.135714	0.069143
271711	Tmem169	0.042857	0.010286
271786	Galnt13	0.007429	0.006000
271813	Agbl2	0.047429	0.059429
271842	Rpusd2	7.318000	8.832286
271844	Pla2g4f	0.090000	0.209429
271849	Shc4	0.039714	0.344286
271887	BC066135	0.071429	0.041429
271970	Arsj	0.180571	0.165429
271981	A630047E20Rik	0.499143	0.270857
272009	Srrp	2.041714	0.518000
272027	BC057893	10.419429	16.774286
272031	E130309F12Rik	0	0
272158	Poln	0.988000	0.585143
272322	Arntl2	0.515714	0.109714
272347	Zfp398	0.480000	0.742000
272359	Irf2bp1	5.501429	7.242286
272381	Lrrc4b	0.034571	1.669429
272382	Spib	0.108000	0.100000
272396	Tarsl2	10.897143	12.374571
272411	B3gnt6	0.007143	0.009143
272428	C730027J19Rik	0.061143	0.014286
272538	Tmco7	22.650857	8.815429
272551	4833427B12Rik	110.909143	243.697429
272589	Tbcel	6.487429	3.717429
272636	D9Ertd280e	1.529429	0.122571
272643	Tessp3	0	0.016857
272790	Magee2	0.243143	0.072000
276742	Taar7e	0	0
276770	Eif5a	2151.934857	2553.956857
276829	D130058I21Rik	23.031714	27.600857
276846	Pigs	4.704286	3.364571
276852	D11Wsu47e	38.321429	26.149714
276865	Olfr1371	0.030286	0
276891	Timd4	0.005143	0.024000
276905	Armc7	2.392000	5.699714
276919	Gemin4	50.808571	51.885143
276920	Ccdc42	0.062286	0
276950	Slfn8	0.266286	0.062571
276952	Rasl10b	1.070286	0.374286
277250	Jmjd1b	18.118000	14.999714
277328	Trpa1	0.872286	0.252000
277343	Wfdc8	0.031429	0.018000
277345	Wfdc16	0.446571	0.152857
277353	Tcfl5	48.522857	29.664571
277360	BC067047	0.414000	8.318571
277396	Klhl23	2.056000	12.315143
277414	Trp53i11	8.645714	19.952000
277432	Gm691	0	0.269143
277463	Gpr107	8.750000	14.740000
277468	Slc39a12	0.066857	0.195429
277496	4930526D03Rik	0.031429	0
277562	Olfr1286	0	0
277666	LOC277666	0	0.014571
277668	LOC277668	0.015714	0.011143
277743	Gm693	0.406286	0.037429
277744	Gm694	0	0
277753	Cyp4a12	0	0
277773	BC049635	0	0.009143
277854	Depdc5	15.618000	23.880571
277898	9830102E05Rik	0.015143	0.006000
277935	Olfr519	0.028000	0.007143
277939	AU020772	4.694000	13.292000
277973	Slc9a5	7.374286	6.122000
277978	Exoc3l	0.966857	3.707714
278097	Armcx6	1.556857	7.690286
278167	EG278167	0	0
278174	Ssxb3	0	0
278180	Vsig4	0	0
278203	Spaca5	0	0
278240	Spin2	3.462286	404.873143
278279	Tmtc2	0.033714	0.034857
278304	A930006D11Rik	0.574000	1.471429
278507	Wfikkn2	0.015429	0.124000
278672	1110051B16Rik	0	0
278676	AY358078	2.537143	4.643714
278679	BC085284	0.010857	0
278795	Gm705	0	0.043714
279028	Adamts13	0.005429	0.009143
279029	Gm711	0.006857	0.070857
279185	LOC279185	0	0.003714
279499	Kctd19	0.137429	0.113143
279572	Tlr13	0.486571	0.173143
279653	Pcdh19	0.272857	1.363714
279766	Rhbdd3	11.790000	27.012857
280287	Kiss1	0	0
280408	Rilp	0.146571	0.089714
280621	BC089491	1.369143	10.635143
280635	Emilin3	0.572286	0.257143
280645	B3gat2	8.261143	12.790571
280662	Afm	0.007429	0.019143
280667	Adam1b	0.002571	0.120000
280668	Adam1a	0.026857	0.018571
282619	Sbsn	0.362000	1.046571
282663	Serpinb1b	0.023714	0.038286
286940	Flnb	62.677143	74.818000
286942	Kif19a	0.286000	0.010286
317652	Klk15	0.009714	0.008857
317653	Klk14	0.044857	0.161429
317677	EG317677	0	0.008286
317717	Sec22a	3.104000	11.567143
317750	Slc24a5	36.127714	48.373143
317755	Zar1	0.224286	0.086000
317757	Gimap5	0.004000	0.017429
317758	Gimap9	2.658571	5.851143
319146	Ifnz	0	0
319148	Hist1h3c	56.740000	34.418286
319149	Hist1h3d	256.542000	116.745143
319150	Hist1h3b	104.979143	62.023429
319151	Hist1h3e	74.286571	52.962000
319152	Hist1h3h	19.815143	9.698857
319153	Hist1h3i	75.562571	52.067429
319154	Hist2h3b	68.147143	40.007143
319155	Hist1h4c	50.696286	9.239429
319156	Hist1h4d	217.018000	103.448571
319157	Hist1h4f	101.380571	23.710571
319158	Hist1h4i	107.195143	41.998286
319159	Hist1h4j	4.788571	1.408000
319160	Hist1h4k	4.939429	2.025429
319161	Hist1h4m	125.805714	56.466000
319162	Hist3h2a	54.236286	20.782286
319163	Hist1h2aa	43.466286	19.614000
319164	Hist1h2ac	6.920571	3.870286
319165	Hist1h2ad	11.194286	5.490571
319166	Hist1h2ae	12.209429	7.925429
319167	Hist1h2ag	126.381429	62.135143
319168	Hist1h2ah	1.721143	1.497714
319169	Hist1h2ak	1150.910286	1083.970286
319170	Hist1h2an	58.144857	52.257714
319171	Hist1h2ao	246.157429	254.628286
319172	Hist1h2ab	332.856571	136.749714
319173	Hist1h2af	126.708000	182.248286
319176	Hist2h2ac	302.204286	242.557714
319177	Hist1h2ba	3.273429	2.600571
319178	Hist1h2bb	138.416286	45.911714
319179	Hist1h2be	14.160857	6.914571
319180	Hist1h2bf	88.003429	38.753429
319181	Hist1h2bg	292.736286	284.552857
319182	Hist1h2bh	30.062000	26.738857
319183	Hist1h2bj	23.923143	10.746000
319184	Hist1h2bk	52.039429	25.146857
319185	Hist1h2bl	28.570571	12.733143
319186	Hist1h2bm	75.142857	44.993429
319187	Hist1h2bn	96.517714	36.629143
319188	Hist1h2bp	37.860286	9.792571
319189	Hist2h2bb	577.696286	155.878857
319190	Hist2h2be	3.419143	1.178000
319191	Hist1h2ai	313.595714	114.417429
319195	Rpl17	67.747429	161.903429
319196	Ankrd5	0.036857	0.066857
319197	Gpr4	1.304286	0.512571
319200	Gpr82	0	0
319211	Nol4	0.010286	0.160000
319217	4933425M15Rik	0	0
319229	Sctr	0.206571	0.038571
319236	9230105E10Rik	24.151714	54.858857
319239	Npsr1	0.008571	0.032857
319259	9930021D14Rik	1.124857	2.830286
319262	Fchsd1	1.880000	0.592000
319263	Pcmtd1	32.986286	30.395429
319266	A130010J15Rik	2.612000	11.398571
319277	A230046K03Rik	29.394857	25.434000
319278	A230050P20Rik	22.821714	12.517429
319293	A530099J19Rik	0.019714	0.026286
319317	A930034L06Rik	21.256571	17.497714
319322	Sf3b2	45.975143	51.565714
319352	C530028O21Rik	1.842000	0.340000
319370	1110014K08Rik	10.653714	13.606857
319387	Lphn3	0.345429	0.019714
319415	Hs3st5	0	0.057714
319430	Gpr77	0.114000	0.022857
319446	Dpep2	0.032000	0
319448	Fndc3a	19.865714	22.748857
319455	Pld5	0.036286	0.037714
319468	Ppm1h	0.360571	1.206857
319475	Zfp672	0.444000	1.729714
319476	Lrtm1	0.062286	0.120857
319477	6030419C18Rik	0.235714	0.086000
319478	Cxxc4	0.052000	0.313143
319480	Itga11	0.031714	0.012000
319481	Wdr59	19.423143	14.697429
319493	A430078G23Rik	0	0.006286
319504	Nrcam	0.320857	1.535143
319508	Syt15	0.031429	0.064000
319513	A930025D01Rik	5.722857	15.222857
319518	4930402E16Rik	5.453714	10.649429
319520	Dusp4	77.893143	82.444286
319530	Zfp750	0.755429	0.370000
319535	Zfp182	8.742286	6.003143
319554	Idi1	9.713429	83.434857
319555	Nwd1	0.023429	0.001714
319565	Syne2	0.154000	0.144571
319579	9230107O10Rik	0.032857	0.009714
319581	Xkr5	5.672857	8.185714
319582	6430573F11Rik	0.508286	3.900000
319583	Lig4	17.920857	15.812571
319586	Brunol5	1.378286	0.626000
319594	Hif1an	10.413714	5.351714
319601	Zfp653	4.408571	10.541714
319604	B930006L02Rik	8.898000	18.268286
319613	5730410E15Rik	0.049714	0.033143
319615	6330416L07Rik	18.761143	12.218000
319618	Dcp1b	0.793143	4.326857
319622	E030018N11Rik	0.829429	2.945143
319625	Galm	3.461714	3.327714
319634	Efcab5	0.034000	0.015143
319636	Fsd1l	0.944286	0.274857
319638	Nt5dc1	1.709714	5.926571
319642	Rab9b	0.021429	0.001714
319651	Usp37	44.957714	40.434286
319653	Slc25a40	0.324286	0.104286
319655	Podxl2	0.394571	0.351714
319660	A530016O06Rik	0.037714	0.016571
319670	Eml5	5.808571	6.386857
319675	5830418K08Rik	43.764286	29.779143
319695	Ankar	0.017714	0.011143
319701	A630050E13Rik	2.520857	4.474571
319710	Frmd6	6.194571	43.475429
319713	Ablim3	0.102571	0.050857
319719	4732471D19Rik	18.361714	38.357429
319734	Cacna2d4	0.040857	0.089714
319740	Zfyve27	3.104286	3.444857
319742	A530065I17Rik	0.344571	0.166286
319748	6430526N21Rik	1.954286	4.510286
319749	C230078M08Rik	0.007143	0.007143
319757	Smo	12.780571	81.458000
319758	Rfxdc2	34.746857	34.129429
319765	Igf2bp2	9.401143	15.995429
319767	Atp10b	0.021143	0.004286
319772	C130050O18Rik	0	0
319776	C230095G01Rik	0.011714	0
319800	C730048C13Rik	0	0
319801	9630033F20Rik	32.425143	15.248286
319804	Glt1d1	15.089429	8.202286
319817	Rc3h2	13.489714	7.256571
319822	Smyd4	11.942857	7.549429
319832	6332401O19Rik	0.020286	0.920857
319845	E130103I17Rik	8.483143	8.094571
319848	Slc17a4	0	0.005429
319875	Tmprss11b	0	0.004571
319876	Cobll1	0.449429	6.399714
319880	Tmcc3	0.582571	0.087714
319885	Zcchc7	11.084286	4.856286
319888	5330437I02Rik	0.104857	0.006000
319899	Dock6	21.532571	5.892857
319901	Dsel	0.405143	0.592000
319909	5430433G21Rik	0.216286	0.177143
319922	Vwc2	0.003143	0.066857
319924	Apba1	0.165143	0.203429
319930	Ceacam19	0.081714	0.019714
319939	Tns3	44.072286	5.500571
319942	A530016L24Rik	0	0.045714
319944	Taf2	23.376857	25.010286
319945	Flad1	27.810286	33.601143
319953	Ttll1	13.035143	9.539143
319955	Ercc6	1.686000	1.269429
319965	Cc2d1b	24.304000	23.054857
319974	Auts2	2.030000	4.724571
319984	Jph4	0.237429	1.091714
319991	Kif6	0.082286	0.308571
319996	Casc4	25.840286	30.486857
319998	A230078I05Rik	0.014571	0.061143
320007	Sidt1	0.011429	0.018286
320011	Ugcgl1	23.808857	26.830571
320022	Ccdc79	0.034571	0.028000
320024	Aadacl1	5.963714	3.307714
320027	Fstl4	0.014571	0.172286
320040	9930039A11Rik	0.011714	0.008000
320051	Exph5	0.023143	0.029429
320078	Olfml2b	0.037143	0.634857
320080	Zbtb39	0.456000	2.754571
320082	E330009P21Rik	0	0
320083	Fbxw16	0	0
320091	Tmem16d	0.001714	0.004857
320100	Tnfrsf19l	1.940286	2.920571
320106	9330158F14Rik	0.031714	0.009429
320111	9630019K15Rik	0.018286	0.178000
320116	C030019I05Rik	0.252857	0.018571
320118	Fbxl13	0.031143	0.104286
320119	Rps6kc1	3.595429	4.431714
320127	Dgki	0.107714	0.072857
320129	Adrbk2	0.643429	1.328000
320135	BC049715	0.033143	0.058000
320139	Ptpn7	0.295714	0.053714
320145	Sp8	0.021429	1.112857
320148	B430306N03Rik	0.004857	0.002000
320150	Zdhhc17	11.742857	20.666857
320158	Zmat4	1.146571	0.131143
320159	4632412N22Rik	0.004857	0.021714
320162	Ccdc45	7.943429	10.790000
320165	Tacc1	9.650857	3.624000
320169	D330022A01Rik	0	0.008571
320181	Fndc7	0.110286	0.052000
320183	Msrb3	1.196000	1.779714
320184	Lrrc58	83.892000	170.382571
320191	Hook3	48.215714	52.456000
320193	B430203M17Rik	0.688000	0.586000
320197	D830046C22Rik	0.050286	0.049429
320202	Lefty2	68.300857	7.051429
320204	4833442J19Rik	6.858286	15.430857
320207	Pik3r5	0.047429	0.016000
320208	A830041P22Rik	1.332571	0.237714
320209	Ddx11	7.736571	5.808571
320213	Senp5	4.829714	9.963143
320214	4932425I24Rik	0.134857	0.064857
320226	4930473A06Rik	0.785429	0.237429
320230	C130023O10Rik	0.010286	0.167143
320234	Ccdc66	20.705143	12.390571
320244	Ttll5	8.330000	12.842857
320253	3-Mar	0.014000	0
320265	C630007B19Rik	0.002286	0
320267	Fubp3	63.231714	71.989714
320271	A930041I02Rik	3.947429	3.677714
320277	C230086A09Rik	0.131429	0.156857
320292	Rasgef1b	0.204571	0.347429
320299	Iqcb1	20.258000	46.383143
320302	Glt28d2	0.246286	0.332000
320311	Rnf152	0.016571	0.005143
320319	E330018D03Rik	3.674571	1.798286
320332	Hist4h4	24.238571	19.410571
320333	D830030K20Rik	0	0
320343	Lypd6	3.031429	12.504000
320351	D230037D09Rik	18.102571	40.544286
320355	D930038D03Rik	0	0
320360	Ric3	1.764000	2.771714
320376	Bcorl1	1.873714	7.329429
320394	Cenpt	2.665429	1.261429
320398	Lrig3	15.193714	25.132286
320404	Itpkb	0.378000	0.407429
320405	Cadps2	12.155429	2.264286
320407	Klri2	0.021714	0.005714
320415	Gchfr	37.561429	32.075714
320435	5830482F20Rik	19.856286	0.453143
320438	Alg6	5.557429	6.034000
320440	9530091C08Rik	0.009143	0.001714
320452	P4ha3	0.014857	0
320454	9930032O22Rik	0.006571	0
320460	A830006F12Rik	0.014857	0
320472	Ppm1e	0.131714	0.111714
320473	Heatr5b	5.512000	10.717714
320484	A430107D22Rik	0.010857	0.009143
320487	Heatr5a	5.889714	4.789143
320492	A830018L16Rik	0.547714	0.396286
320495	A130090K04Rik	0	0.005714
320500	A930001M12Rik	0.026286	0.026286
320502	Lmod3	0.667143	1.795143
320506	Lmbrd2	36.335429	29.465143
320508	Cachd1	0.829714	58.020286
320522	A830053O21Rik	0	0.356857
320528	Vps13c	3.219143	1.078857
320534	Tmem104	0.404286	1.114000
320538	D130059P03Rik	19.619143	14.637714
320541	A530082C11Rik	10.097429	13.900000
320549	D5Ertd577e	0	0
320554	Tcp11l1	1.251143	3.642571
320558	Sycp2	0.176286	0.059429
320560	D030011O10Rik	0.661429	1.423429
320563	Islr2	0.352286	0.050000
320571	4930417M19Rik	1.050286	0.755714
320581	4833405L16Rik	0.022571	0.177714
320587	A230069A22Rik	0	0.004000
